"103","51","3221.22","164282.22","130"
"104","56","4672.01","261632.56","1008"
"105","71","1110.27","78829.17","418"
"106","78","2101.59","163924.02000000002","1848"
"107","96","3003.29","288315.83999999997","869"
"108","86","730.79","62847.939999999995","1000"
"109","49","3607.32","176758.68000000002","342"
"110","91","844.92","76887.72","1198"
"111","55","4404.00","242220.0","88"
"112","94","4793.72","450609.68000000005","1838"
"113","16","4392.91","70286.56","613"
"114","78","4407.62","343794.36","1641"
"115","88","2511.86","221043.68000000002","1173"
"116","24","2542.63","61023.12","239"
"117","39","1942.25","75747.75","249"
"118","78","3573.08","278700.24","1524"
"119","30","2134.47","64034.09999999999","539"
"120","10","677.31","6773.099999999999","800"
"121","96","1488.95","142939.2","722"
"122","70","1749.22","122445.40000000001","33"
"123","37","2395.90","88648.3","1088"
"124","50","2061.98","103099.0","1390"
"125","62","4758.70","295039.39999999997","679"
"126","33","3528.33","116434.89","435"
"127","62","3759.93","233115.66","1069"
"128","69","2643.31","182388.38999999998","1542"
"129","6","1844.74","11068.44","16"
"130","2","2042.10","4084.2","1415"
"131","100","4916.52","491652.00000000006","1622"
"132","49","498.68","24435.32","1515"
"133","99","3299.74","326674.25999999995","966"
"134","51","589.02","30040.02","824"
"135","84","1015.28","85283.52","551"
"136","23","1594.79","36680.17","257"
"137","60","4605.41","276324.6","291"
"138","43","3623.80","155823.4","1310"
"139","44","3647.87","160506.28","1914"
"140","43","2175.44","93543.92","1634"
"141","30","1043.85","31315.499999999996","1411"
"142","14","4576.93","64077.020000000004","1850"
"143","65","1786.56","116126.4","1573"
"144","1","2872.64","2872.64","807"
"145","65","1598.71","103916.15000000001","1976"
"146","6","4732.45","28394.699999999997","1060"
"147","67","619.60","41513.200000000004","309"
"148","26","2045.84","53191.84","1090"
"149","68","4900.05","333203.4","630"
"150","57","4266.14","243169.98","834"
"151","27","2680.61","72376.47","1538"
"152","12","3403.48","40841.76","1946"
"153","19","2635.31","50070.89","800"
"154","57","814.85","46446.450000000004","1493"
"155","52","4178.66","217290.32","257"
"156","73","490.20","35784.6","422"
"157","47","2185.65","102725.55","1286"
"158","8","815.46","6523.68","1804"
"159","43","4007.07","172304.01","1060"
"160","16","4390.84","70253.44","472"
"161","57","1493.39","85123.23000000001","365"
"162","56","4.18","234.07999999999998","93"
"163","31","3982.84","123468.04000000001","1544"
"164","89","3977.19","353969.91000000003","88"
"165","9","294.54","2650.86","343"
"166","39","3418.60","133325.4","1856"
"167","80","297.70","23816.0","1873"
"168","94","2846.73","267592.62","574"
"169","95","314.21","29849.949999999997","918"
"170","30","745.66","22369.8","895"
"171","94","4405.29","414097.26","70"
"172","2","3619.44","7238.88","1643"
"173","75","3516.12","263709.0","1551"
"174","80","1690.41","135232.80000000002","1444"
"175","89","3082.32","274326.48000000004","1281"
"176","81","3328.27","269589.87","127"
"177","87","41.28","3591.36","772"
"178","94","1768.02","166193.88","222"
"179","22","2452.31","53950.82","1330"
"180","24","3496.86","83924.64","1502"
"181","47","892.62","41953.14","1136"
"182","73","2427.31","177193.63","109"
"183","39","2330.23","90878.97","1999"
"184","55","4652.75","255901.25","1302"
"185","94","1840.18","172976.92","606"
"186","93","883.69","82183.17","965"
"187","2","4963.20","9926.4","149"
"188","30","2678.60","80358.0","505"
"189","5","1475.21","7376.05","226"
"190","95","2351.15","223359.25","1614"
"191","28","3370.33","94369.23999999999","1713"
"192","9","1971.76","17745.84","1962"
"193","92","1548.38","142450.96000000002","1698"
"194","23","1396.83","32127.089999999997","1693"
"195","96","2361.09","226664.64","499"
"196","0","850.27","0.0","877"
"197","14","3870.33","54184.619999999995","1397"
"198","8","2527.42","20219.36","323"
"199","80","1623.93","129914.40000000001","1746"
"200","49","3916.38","191902.62","174"
"201","27","4696.08","126794.16","544"
"202","27","223.31","6029.37","1157"
"203","97","3190.74","309501.77999999997","895"
"204","73","4754.73","347095.29","1857"
"205","4","3046.22","12184.88","423"
"206","79","971.59","76755.61","1533"
"207","76","3725.88","283166.88","1356"
"208","34","1455.94","49501.96","1784"
"209","77","4502.64","346703.28","388"
"210","38","1009.97","38378.86","65"
"211","58","4207.43","244030.94","377"
"212","47","1643.97","77266.59","795"
"213","35","4932.30","172630.5","886"
"214","63","2068.44","130311.72","1668"
"215","33","941.15","31057.95","231"
"216","19","2093.04","39767.76","364"
"217","59","3646.03","215115.77000000002","1061"
"218","77","84.54","6509.580000000001","401"
"219","49","3198.85","156743.65","624"
"220","49","4748.16","232659.84","106"
"221","79","2940.28","232282.12000000002","1445"
"222","88","4936.84","434441.92000000004","760"
"223","39","2454.30","95717.70000000001","1743"
"224","44","4471.70","196754.8","1567"
"225","7","2014.45","14101.15","584"
"226","75","3455.71","259178.25","568"
"227","43","4981.63","214210.09","1504"
"228","29","1029.64","29859.56","1209"
"229","8","1396.89","11175.12","1225"
"230","35","1358.22","47537.700000000004","1350"
"231","48","1985.48","95303.04000000001","1974"
"232","98","461.72","45248.560000000005","1023"
"233","23","1459.18","33561.14","1668"
"234","37","681.99","25233.63","985"
"235","55","3996.40","219802.0","1279"
"236","54","4833.24","260994.96","1781"
"237","24","3257.92","78190.08","761"
"238","80","750.30","60024.0","292"
"239","53","4223.75","223858.75","397"
"240","68","732.13","49784.84","901"
"241","45","2411.79","108530.55","1111"
"242","83","3052.67","253371.61000000002","714"
"243","90","3593.61","323424.9","1717"
"244","40","2215.32","88612.8","1664"
"245","81","4457.40","361049.39999999997","1637"
"246","62","4945.62","306628.44","993"
"247","46","2303.32","105952.72","1026"
"248","13","2210.35","28734.55","1470"
"249","99","2247.11","222463.89","187"
"250","3","3129.65","9388.95","887"
"251","58","3832.29","222272.82","972"
"252","17","327.24","5563.08","1947"
"253","74","4075.01","301550.74","1411"
"254","96","1672.42","160552.32","974"
"255","18","4519.52","81351.36000000002","1131"
"256","56","760.12","42566.72","107"
"257","1","28.71","28.71","964"
"258","13","4606.08","59879.04","1964"
"259","35","3677.66","128718.09999999999","630"
"260","26","3464.99","90089.73999999999","12"
"261","84","995.51","83622.84","1118"
"262","53","3392.58","179806.74","1737"
"263","81","2211.43","179125.83","1534"
"264","33","529.13","17461.29","1969"
"265","38","4863.59","184816.42","1636"
"266","34","3638.16","123697.44","1709"
"267","15","2196.33","32944.95","779"
"268","60","2200.30","132018.0","1260"
"269","26","1158.10","30110.6","1015"
"270","25","3296.00","82400.0","1951"
"271","97","2155.19","209053.43","706"
"272","73","710.42","51860.659999999996","313"
"273","52","2802.84","145747.68","809"
"274","12","3112.07","37344.840000000004","1563"
"275","15","3672.61","55089.15","1592"
"276","95","448.23","42581.85","1195"
"277","31","1335.22","41391.82","158"
"278","85","3754.49","319131.64999999997","892"
"279","85","720.43","61236.549999999996","1580"
"280","31","102.67","3182.77","753"
"281","50","3693.05","184652.5","1177"
"282","64","2028.98","129854.72","1468"
"283","49","2810.74","137726.25999999998","552"
"284","59","3374.31","199084.29","1110"
"285","38","422.36","16049.68","1554"
"286","71","3441.94","244377.74","458"
"287","18","1496.66","26939.88","1174"
"288","63","4734.18","298253.34","1676"
"289","71","2055.55","145944.05000000002","878"
"290","62","4564.61","283005.82","1732"
"291","70","2910.22","203715.4","24"
"292","62","4291.00","266042.0","1510"
"293","80","4639.60","371168.0","1143"
"294","81","1496.19","121191.39","875"
"295","37","4406.75","163049.75","279"
"296","47","4965.18","233363.46000000002","1714"
"297","82","3571.54","292866.27999999997","1184"
"298","65","1256.57","81677.05","1822"
"299","92","3500.24","322022.07999999996","1437"
"300","74","1253.45","92755.3","903"
"301","81","2933.09","237580.29","308"
"302","47","2894.63","136047.61000000002","503"
"303","66","1498.78","98919.48","1147"
"304","65","4445.32","288945.8","1669"
"305","58","2766.55","160459.90000000002","938"
"306","22","601.87","13241.14","1771"
"307","74","4332.86","320631.63999999996","1677"
"308","14","2848.18","39874.52","1708"
"309","58","2223.82","128981.56000000001","1160"
"310","46","3500.27","161012.42","1223"
"311","92","4020.58","369893.36","1398"
"312","77","56.20","4327.400000000001","1573"
"313","44","1986.72","87415.68000000001","1757"
"314","61","2495.14","152203.53999999998","1254"
"315","2","194.34","388.68","1848"
"316","87","3381.64","294202.68","1195"
"317","14","2489.65","34855.1","329"
"318","7","239.56","1676.92","75"
"319","38","2071.40","78713.2","744"
"320","39","623.94","24333.660000000003","603"
"321","100","3826.82","382682.0","1192"
"322","16","3989.44","63831.04","1621"
"323","90","3009.51","270855.9","711"
"324","17","2030.30","34515.1","421"
"325","29","828.21","24018.09","1096"
"326","49","4933.73","241752.77","1462"
"327","45","2559.99","115199.54999999999","479"
"328","35","4090.76","143176.6","885"
"329","39","1267.58","49435.619999999995","1886"
"330","19","3192.16","60651.03999999999","1917"
"331","79","4962.65","392049.35","752"
"332","13","2026.99","26350.87","890"
"333","56","3410.23","190972.88","686"
"334","25","1180.40","29510.000000000004","423"
"335","92","4433.07","407842.43999999994","1523"
"336","55","2431.63","133739.65","381"
"337","58","2809.61","162957.38","705"
"338","85","1085.02","92226.7","1227"
"339","28","1827.73","51176.44","1652"
"340","85","4465.80","379593.0","1112"
"341","75","1862.78","139708.5","155"
"342","90","1843.29","165896.1","1664"
"343","16","4943.29","79092.64","1271"
"344","6","2239.12","13434.72","1458"
"345","36","3780.89","136112.04","1543"
"346","98","2411.26","236303.48","1146"
"347","6","4719.16","28314.96","17"
"348","14","3357.74","47008.36","84"
"349","31","1422.29","44090.99","333"
"350","82","4210.57","345266.74","1000"
"351","64","602.13","38536.32","1997"
"352","19","2779.75","52815.25","1165"
"353","97","4934.30","478627.10000000003","1171"
"354","2","1252.99","2505.98","1179"
"355","91","278.05","25302.55","148"
"356","78","4977.82","388269.95999999996","1470"
"357","32","1193.21","38182.72","452"
"358","91","4548.33","413898.02999999997","1643"
"359","13","664.96","8644.48","447"
"360","32","2045.06","65441.92","1278"
"361","5","4343.29","21716.45","1678"
"362","65","1237.28","80423.2","1430"
"363","99","4751.53","470401.47","1777"
"364","30","1693.23","50796.9","20"
"365","30","2306.16","69184.79999999999","250"
"366","15","1384.88","20773.2","1800"
"367","72","2357.94","169771.68","1343"
"368","100","1906.50","190650.0","809"
"369","19","510.12","9692.28","937"
"370","22","2110.45","46429.899999999994","1489"
"371","87","3400.02","295801.74","890"
"372","8","2804.13","22433.04","1440"
"373","25","2021.79","50544.75","1896"
"374","84","4868.30","408937.2","1583"
"375","6","1861.59","11169.539999999999","182"
"376","51","2342.55","119470.05","1711"
"377","56","4618.89","258657.84000000003","1161"
"378","31","1315.61","40783.909999999996","1955"
"379","73","2513.51","183486.23","1538"
"380","36","1867.42","67227.12","825"
"381","43","4204.10","180776.30000000002","333"
"382","44","4527.21","199197.24","871"
"383","2","4378.04","8756.08","1006"
"384","8","2585.27","20682.16","543"
"385","62","1079.41","66923.42","1864"
"386","7","4378.71","30650.97","1190"
"387","77","3579.05","275586.85000000003","1658"
"388","94","964.73","90684.62","1548"
"389","12","1736.43","20837.16","112"
"390","15","2594.06","38910.9","1102"
"391","5","253.16","1265.8","1121"
"392","92","2684.68","246990.56","1784"
"393","5","4552.08","22760.4","1093"
"394","93","1910.81","177705.33","1262"
"395","15","3815.01","57225.15","1665"
"396","15","2558.44","38376.6","1854"
"397","48","4348.84","208744.32","720"
"398","6","739.07","4434.42","1531"
"399","28","3120.94","87386.32","1135"
"400","30","2335.10","70053.0","1765"
"401","70","259.05","18133.5","1901"
"402","10","4328.70","43287.0","1142"
"403","8","477.71","3821.68","172"
"404","88","4272.43","375973.84","787"
"405","92","4507.16","414658.72","1593"
"406","64","955.32","61140.48","1832"
"407","34","1508.62","51293.079999999994","1390"
"408","41","2355.91","96592.31","841"
"409","40","3595.96","143838.4","1831"
"410","24","3593.28","86238.72","1196"
"411","10","4687.86","46878.6","1761"
"412","48","1738.77","83460.95999999999","1019"
"413","76","3353.90","254896.4","1514"
"414","2","1626.62","3253.24","1330"
"415","57","1439.88","82073.16","786"
"416","8","1022.06","8176.48","1964"
"417","71","3788.23","268964.33","1490"
"418","86","356.08","30622.879999999997","1881"
"419","20","4197.97","83959.40000000001","1896"
"420","65","1319.14","85744.1","264"
"421","29","4369.26","126708.54000000001","293"
"422","62","2400.37","148822.94","359"
"423","1","2391.43","2391.43","1302"
"424","60","3331.64","199898.4","1586"
"425","89","1928.21","171610.69","256"
"426","46","2987.37","137419.02","189"
"427","32","4994.55","159825.6","1226"
"428","37","3988.64","147579.68","42"
"429","5","2280.49","11402.449999999999","617"
"430","93","2974.78","276654.54000000004","1267"
"431","99","4084.74","404389.25999999995","1297"
"432","98","2554.07","250298.86000000002","715"
"433","11","159.57","1755.27","77"
"434","32","4927.40","157676.8","1146"
"435","37","760.17","28126.289999999997","224"
"436","69","1527.60","105404.4","446"
"437","82","3894.68","319363.76","245"
"438","10","3519.43","35194.299999999996","1943"
"439","23","4999.37","114985.51","717"
"440","43","3377.45","145230.35","665"
"441","2","1342.43","2684.86","900"
"442","86","4243.57","364947.01999999996","1925"
"443","71","2551.29","181141.59","832"
"444","61","4131.21","252003.81","122"
"445","20","514.24","10284.8","1626"
"446","75","1080.61","81045.74999999999","922"
"447","12","4472.19","53666.28","1030"
"448","70","445.33","31173.1","824"
"449","28","1267.81","35498.68","1776"
"450","41","3257.60","133561.6","1431"
"451","47","4826.88","226863.36000000002","972"
"452","32","4531.81","145017.92","43"
"453","6","2152.85","12917.099999999999","1989"
"454","54","2263.58","122233.31999999999","1558"
"455","52","3704.48","192632.96","410"
"456","85","2608.61","221731.85","593"
"457","78","2164.82","168855.96000000002","1714"
"458","44","2884.47","126916.68","261"
"459","50","4714.24","235712.0","560"
"460","51","4247.75","216635.25","1367"
"461","97","3536.40","343030.8","1556"
"462","54","416.79","22506.66","1257"
"463","52","670.06","34843.119999999995","1319"
"464","10","1326.19","13261.900000000001","1453"
"465","48","113.06","5426.88","752"
"466","94","680.10","63929.4","383"
"467","97","1930.32","187241.04","830"
"468","45","2977.01","133965.45","692"
"469","35","1697.52","59413.2","1624"
"470","80","4888.18","391054.4","1025"
"471","85","84.83","7210.55","1883"
"472","80","1927.45","154196.0","248"
"473","95","3106.73","295139.35","555"
"474","54","4275.66","230885.63999999998","401"
"475","75","2112.48","158436.0","578"
"476","50","1534.83","76741.5","1986"
"477","69","2577.93","177877.16999999998","691"
"478","12","4594.00","55128.0","1939"
"479","9","1349.62","12146.579999999998","1932"
"480","85","3664.68","311497.8","1339"
"481","40","1088.48","43539.2","358"
"482","62","4535.41","281195.42","1737"
"483","61","902.18","55032.979999999996","1101"
"484","11","481.88","5300.68","1601"
"485","67","3390.09","227136.03","56"
"486","79","3577.03","282585.37","516"
"487","58","2344.18","135962.44","1841"
"488","52","4180.55","217388.6","103"
"489","12","979.42","11753.039999999999","16"
"490","53","201.13","10659.89","276"
"491","53","3943.96","209029.88","1324"
"492","7","2283.30","15983.100000000002","409"
"493","49","3012.18","147596.81999999998","1536"
"494","59","1166.79","68840.61","1621"
"495","93","3370.67","313472.31","1590"
"496","51","3647.13","186003.63","947"
"497","69","1583.26","109244.94","866"
"498","8","4651.55","37212.4","973"
"499","3","59.13","177.39000000000001","809"
"500","43","4394.58","188966.94","15"
"501","4","4065.32","16261.28","789"
"502","13","3235.85","42066.049999999996","1445"
"503","31","3476.36","107767.16","1705"
"504","62","470.25","29155.5","1416"
"505","61","1714.99","104614.39","170"
"506","39","4799.69","187187.90999999997","1849"
"507","47","2827.34","132884.98","1601"
"508","1","3316.36","3316.36","121"
"509","71","3711.56","263520.76","1944"
"510","11","1675.67","18432.370000000003","284"
"511","48","2237.88","107418.24","1061"
"512","27","4630.98","125036.45999999999","313"
"513","24","2522.95","60550.799999999996","554"
"514","9","1306.15","11755.35","859"
"515","18","3699.11","66583.98","1953"
"516","97","3855.20","373954.39999999997","479"
"517","35","4702.09","164573.15","789"
"518","99","1941.38","192196.62000000002","1942"
"519","87","640.87","55755.69","1853"
"520","24","405.73","9737.52","239"
"521","25","4337.76","108444.0","164"
"522","58","3737.56","216778.48","1245"
"523","73","4.54","331.42","662"
"524","99","627.64","62136.36","1397"
"525","37","4031.79","149176.23","45"
"526","70","2527.94","176955.80000000002","998"
"527","36","4244.21","152791.56","901"
"528","0","4138.29","0.0","1784"
"529","98","2023.85","198337.3","625"
"530","64","1601.01","102464.64","1440"
"531","94","3870.45","363822.3","847"
"532","50","438.43","21921.5","579"
"533","48","1293.53","62089.44","1018"
"534","76","4679.38","355632.88","11"
"535","36","2102.10","75675.59999999999","944"
"536","100","3383.67","338367.0","417"
"537","43","1208.27","51955.61","1825"
"538","93","4185.12","389216.16","1987"
"539","66","156.63","10337.58","485"
"540","12","208.74","2504.88","12"
"541","5","3115.09","15575.45","258"
"542","84","1429.24","120056.16","1392"
"543","40","513.71","20548.4","1617"
"544","7","3167.29","22171.03","281"
"545","10","4593.16","45931.6","544"
"546","19","824.84","15671.960000000001","979"
"547","80","2553.53","204282.40000000002","523"
"548","60","122.49","7349.4","627"
"549","0","2287.45","0.0","1209"
"550","77","1446.34","111368.18","607"
"551","99","3332.71","329938.29","1587"
"552","13","1041.46","13538.98","1141"
"553","99","2341.76","231834.24000000002","1312"
"554","16","566.66","9066.56","392"
"555","53","2883.32","152815.96000000002","52"
"556","35","1038.32","36341.2","1564"
"557","2","1684.41","3368.82","264"
"558","31","3798.09","117740.79000000001","1271"
"559","64","2626.08","168069.12","1893"
"560","92","3325.32","305929.44","627"
"561","68","3660.73","248929.64","104"
"562","81","4297.15","348069.14999999997","439"
"563","86","2736.71","235357.06","1408"
"564","5","2774.12","13870.599999999999","462"
"565","10","199.54","1995.3999999999999","799"
"566","59","4465.79","263481.61","658"
"567","60","2445.97","146758.19999999998","182"
"568","96","3131.03","300578.88","1915"
"569","37","1849.79","68442.23","769"
"570","89","4582.13","407809.57","487"
"571","66","3030.47","200011.02","1871"
"572","29","3636.49","105458.20999999999","1141"
"573","41","2001.58","82064.78","1558"
"574","65","4244.12","275867.8","656"
"575","39","938.97","36619.83","143"
"576","64","3986.10","255110.4","816"
"577","96","2567.11","246442.56","558"
"578","58","3242.79","188081.82","1798"
"579","96","2687.03","257954.88","1949"
"580","22","2797.06","61535.32","1174"
"581","61","1074.83","65564.62999999999","1889"
"582","36","1144.78","41212.08","575"
"583","87","3590.92","312410.04","285"
"584","63","3573.79","225148.77","1741"
"585","0","4890.86","0.0","286"
"586","48","1510.35","72496.79999999999","1359"
"587","8","1093.30","8746.4","626"
"588","34","463.57","15761.38","1514"
"589","60","2893.57","173614.2","1099"
"590","78","1028.29","80206.62","1103"
"591","17","2972.35","50529.95","1695"
"592","21","1948.96","40928.16","199"
"593","14","1249.77","17496.78","768"
"594","79","1800.42","142233.18","1064"
"595","58","4058.31","235381.98","1724"
"596","20","2354.57","47091.4","1611"
"597","95","3857.25","366438.75","1944"
"598","81","1576.17","127669.77","617"
"599","3","2660.44","7981.32","813"
"600","97","479.34","46495.979999999996","1574"
"601","2","432.53","865.06","318"
"602","48","2378.43","114164.63999999998","1002"
"603","79","3935.35","310892.64999999997","1778"
"604","72","661.65","47638.799999999996","426"
"605","32","1933.03","61856.96","1864"
"606","63","4509.50","284098.5","129"
"607","20","4677.29","93545.8","295"
"608","6","4068.21","24409.260000000002","532"
"609","77","4757.66","366339.82","211"
"610","28","450.33","12609.24","458"
"611","5","2310.60","11553.0","1815"
"612","85","831.53","70680.05","1958"
"613","38","2039.68","77507.84","1759"
"614","32","192.59","6162.88","1142"
"615","29","2890.04","83811.16","1781"
"616","38","4465.22","169678.36000000002","511"
"617","51","3448.83","175890.33","1950"
"618","80","2863.47","229077.59999999998","1478"
"619","100","2999.64","299964.0","1155"
"620","82","155.10","12718.199999999999","238"
"621","29","4540.80","131683.2","814"
"622","83","4479.73","371817.58999999997","1406"
"623","89","3229.83","287454.87","1994"
"624","19","1824.82","34671.58","226"
"625","3","2005.87","6017.61","1147"
"626","50","3566.27","178313.5","926"
"627","95","4610.56","438003.2","750"
"628","59","1147.14","67681.26000000001","1267"
"629","32","2316.76","74136.32","127"
"630","73","2057.25","150179.25","275"
"631","27","3371.64","91034.28","552"
"632","65","730.25","47466.25","1811"
"633","76","2861.33","217461.08","1717"
"634","20","4485.29","89705.8","744"
"635","44","2409.66","106025.04","1784"
"636","81","688.73","55787.130000000005","1604"
"637","12","1763.05","21156.6","379"
"638","84","3808.94","319950.96","471"
"639","89","3931.57","349909.73000000004","148"
"640","5","3120.50","15602.5","1615"
"641","66","2159.16","142504.56","285"
"642","18","154.25","2776.5","185"
"643","30","1567.66","47029.8","886"
"644","61","4263.56","260077.16000000003","700"
"645","86","2712.31","233258.66","258"
"646","0","905.45","0.0","1333"
"647","68","3985.97","271045.95999999996","1596"
"648","71","2575.81","182882.51","978"
"649","81","41.23","3339.6299999999997","274"
"650","100","269.60","26960.000000000004","767"
"651","35","4641.25","162443.75","1797"
"652","42","2776.01","116592.42000000001","294"
"653","93","165.94","15432.42","1483"
"654","55","4637.41","255057.55","1063"
"655","64","1048.55","67107.2","682"
"656","80","1011.18","80894.4","1636"
"657","69","3741.92","258192.48","1335"
"658","90","3203.71","288333.9","1515"
"659","81","2398.55","194282.55000000002","1647"
"660","57","4726.12","269388.83999999997","1451"
"661","95","1379.08","131012.59999999999","891"
"662","4","3875.25","15501.0","1515"
"663","89","555.72","49459.08","943"
"664","55","3801.89","209103.94999999998","399"
"665","89","152.44","13567.16","1089"
"666","33","2479.71","81830.43000000001","1129"
"667","9","4901.11","44109.99","763"
"668","20","3661.21","73224.2","962"
"669","0","3592.80","0.0","542"
"670","85","1560.98","132683.3","777"
"671","49","4542.27","222571.23","1726"
"672","66","4248.59","280406.94","362"
"673","96","386.08","37063.68","1142"
"674","76","2078.65","157977.4","899"
"675","3","892.45","2677.3500000000004","1595"
"676","97","1123.30","108960.09999999999","1385"
"677","26","2613.01","67938.26000000001","97"
"678","13","375.82","4885.66","435"
"679","37","3934.77","145586.49","680"
"680","98","2817.68","276132.63999999996","813"
"681","0","4131.38","0.0","1478"
"682","15","3164.24","47463.6","14"
"683","6","4079.03","24474.18","1267"
"684","58","3664.49","212540.41999999998","1996"
"685","28","4619.72","129352.16","572"
"686","68","28.45","1934.6","1794"
"687","5","1695.47","8477.35","304"
"688","5","4669.29","23346.45","545"
"689","14","4164.72","58306.08","426"
"690","35","3196.60","111881.0","1208"
"691","64","3775.82","241652.48","1841"
"692","5","2075.30","10376.5","1030"
"693","15","1160.74","17411.1","1839"
"694","13","4619.44","60052.719999999994","1398"
"695","1","3683.25","3683.25","42"
"696","26","4890.06","127141.56000000001","1579"
"697","91","2848.71","259232.61000000002","282"
"698","55","545.30","29991.499999999996","923"
"699","70","3702.21","259154.7","79"
"700","46","2557.99","117667.54","1926"
"701","79","3644.31","287900.49","572"
"702","37","2553.02","94461.74","102"
"703","31","4877.71","151209.01","299"
"704","21","4773.50","100243.5","735"
"705","63","2865.99","180557.37","681"
"706","52","4056.45","210935.4","1688"
"707","25","1743.47","43586.75","1001"
"708","76","536.53","40776.28","157"
"709","17","1718.42","29213.14","361"
"710","15","2190.55","32858.25","369"
"711","32","3669.87","117435.84","1326"
"712","52","396.18","20601.36","1662"
"713","36","3948.41","142142.76","1816"
"714","27","4501.09","121529.43000000001","532"
"715","89","4235.68","376975.52","843"
"716","43","1203.62","51755.659999999996","985"
"717","51","4057.31","206922.81","687"
"718","18","3803.40","68461.2","909"
"719","40","1064.91","42596.4","316"
"720","7","4559.80","31918.600000000002","356"
"721","98","1494.05","146416.9","1394"
"722","91","814.03","74076.73","381"
"723","15","2982.72","44740.799999999996","1557"
"724","46","1556.60","71603.59999999999","593"
"725","47","4890.34","229845.98","1499"
"726","55","1240.66","68236.3","66"
"727","71","1837.88","130489.48000000001","1751"
"728","50","1250.57","62528.5","1706"
"729","80","4352.32","348185.6","1306"
"730","29","4784.21","138742.09","1580"
"731","95","3209.52","304904.4","345"
"732","56","3232.34","181011.04","1915"
